"Predictor","Coefficient","AbsCoef","Dataset","Repeat","Fold"
"lad_sum",0.00839189239764434,0.00839189239764434,"Total surface fuels",8,2
"SD_PropOcc_RelZ0.30_0.50",0.00836337056447086,0.00836337056447086,"Total surface fuels",8,2
"lad_max",0.0308397235393558,0.0308397235393558,"Total surface fuels",8,3
"Percent.Below.30th.Quantile",0.027352391375687,0.027352391375687,"Total surface fuels",8,3
"lad_mean",0.0267223107038236,0.0267223107038236,"Total surface fuels",8,3
"lad_sum",0.0254792600622866,0.0254792600622866,"Total surface fuels",8,3
"Ny_mean",0.0239679789114973,0.0239679789114973,"Total surface fuels",8,3
"Percent.Below.40th.Quantile",0.022069437476929,0.022069437476929,"Total surface fuels",8,3
"Percent.Below.20th.Quantile",0.0192391802180269,0.0192391802180269,"Total surface fuels",8,3
"Percent.Below.10th.Quantile",-0.0164306760236317,0.0164306760236317,"Total surface fuels",8,3
"Linearity_mean",0.0156000367405993,0.0156000367405993,"Total surface fuels",8,3
"PCA2_mean",0.015345734925487,0.015345734925487,"Total surface fuels",8,3
"Percent.Below.30th.Quantile",0.329097027478603,0.329097027478603,"Total surface fuels",8,4
"Ny_mean",0.274168711172553,0.274168711172553,"Total surface fuels",8,4
"lad_max",0.272821203178227,0.272821203178227,"Total surface fuels",8,4
"Percent.Below.40th.Quantile",0.246439959302185,0.246439959302185,"Total surface fuels",8,4
"PCA2_mean",0.246002406878032,0.246002406878032,"Total surface fuels",8,4
"PCA1_mean",0.203478386282987,0.203478386282987,"Total surface fuels",8,4
"zq5",-0.191907525799943,0.191907525799943,"Total surface fuels",8,4
"lad_mean",0.189116243917941,0.189116243917941,"Total surface fuels",8,4
"lad_sum",0.186599282122736,0.186599282122736,"Total surface fuels",8,4
"Oligophotic",-0.175095329330253,0.175095329330253,"Total surface fuels",8,4
"PC_Density_m3",0,0,"Total surface fuels",8,5
"cHull_vol",0,0,"Total surface fuels",8,5
"Alpha_Vol_m3",0,0,"Total surface fuels",8,5
"horizontalRumpel",0,0,"Total surface fuels",8,5
"mean_vox_ht",0,0,"Total surface fuels",8,5
"sd_vox_ht",0,0,"Total surface fuels",8,5
"zmax",0,0,"Total surface fuels",8,5
"zmean",0,0,"Total surface fuels",8,5
"zsd",0,0,"Total surface fuels",8,5
"zskew",0,0,"Total surface fuels",8,5
"Percent.Below.30th.Quantile",0.18104247028643,0.18104247028643,"Total surface fuels",9,1
"lad_max",0.175867938828067,0.175867938828067,"Total surface fuels",9,1
"Ny_mean",0.151610844938964,0.151610844938964,"Total surface fuels",9,1
"PCA2_mean",0.14682476932698,0.14682476932698,"Total surface fuels",9,1
"lad_sum",0.134458642333193,0.134458642333193,"Total surface fuels",9,1
"lad_mean",0.133618913150524,0.133618913150524,"Total surface fuels",9,1
"Percent.Below.40th.Quantile",0.130290240261511,0.130290240261511,"Total surface fuels",9,1
"PCA1_mean",0.120501985211634,0.120501985211634,"Total surface fuels",9,1
"Percent.Below.20th.Quantile",0.106368010329397,0.106368010329397,"Total surface fuels",9,1
"zq5",-0.101614144519535,0.101614144519535,"Total surface fuels",9,1
"lad_max",0.0765937298845295,0.0765937298845295,"Total surface fuels",9,2
"Percent.Below.30th.Quantile",0.0732607753336986,0.0732607753336986,"Total surface fuels",9,2
"lad_mean",0.062806613359778,0.062806613359778,"Total surface fuels",9,2
"Ny_mean",0.0605848283607484,0.0605848283607484,"Total surface fuels",9,2
"lad_sum",0.0598581372222098,0.0598581372222098,"Total surface fuels",9,2
"Percent.Below.40th.Quantile",0.0576055236143015,0.0576055236143015,"Total surface fuels",9,2
"PCA2_mean",0.0485702613288956,0.0485702613288956,"Total surface fuels",9,2
"PCA1_mean",0.0466176150216178,0.0466176150216178,"Total surface fuels",9,2
"Percent.Below.20th.Quantile",0.0461974163833769,0.0461974163833769,"Total surface fuels",9,2
"Percent.Below.10th.Quantile",-0.0366422855503732,0.0366422855503732,"Total surface fuels",9,2
"lad_max",0.044378741193695,0.044378741193695,"Total surface fuels",9,3
"Percent.Below.30th.Quantile",0.0432058467374622,0.0432058467374622,"Total surface fuels",9,3
"Ny_mean",0.0373241394998238,0.0373241394998238,"Total surface fuels",9,3
"lad_mean",0.0353916903782835,0.0353916903782835,"Total surface fuels",9,3
"lad_sum",0.0347022872462536,0.0347022872462536,"Total surface fuels",9,3
"Percent.Below.40th.Quantile",0.0297859237647855,0.0297859237647855,"Total surface fuels",9,3
"Percent.Below.20th.Quantile",0.0281578638627647,0.0281578638627647,"Total surface fuels",9,3
"PCA2_mean",0.026594701459475,0.026594701459475,"Total surface fuels",9,3
"Linearity_mean",0.0237990226502749,0.0237990226502749,"Total surface fuels",9,3
"Percent.Below.10th.Quantile",-0.0236516353473806,0.0236516353473806,"Total surface fuels",9,3
"lad_max",0.0160823749822143,0.0160823749822143,"Total surface fuels",9,4
"Percent.Below.40th.Quantile",0.0155916116614435,0.0155916116614435,"Total surface fuels",9,4
"Ny_mean",0.0146152997701041,0.0146152997701041,"Total surface fuels",9,4
"lad_sum",0.0142135187427198,0.0142135187427198,"Total surface fuels",9,4
"Percent.Below.30th.Quantile",0.0136665067333962,0.0136665067333962,"Total surface fuels",9,4
"PCA1_mean",0.0129858450902771,0.0129858450902771,"Total surface fuels",9,4
"ipcumzq90",0.0122833898674797,0.0122833898674797,"Total surface fuels",9,4
"lad_mean",0.0121121008516341,0.0121121008516341,"Total surface fuels",9,4
"ipcumzq70",0.0115402946060098,0.0115402946060098,"Total surface fuels",9,4
"PCA2_mean",0.0113287471190503,0.0113287471190503,"Total surface fuels",9,4
"Total_PAD_RelZ0.30_0.50",0.0122397001706829,0.0122397001706829,"Total surface fuels",9,5
"Linearity_mean",0.0117929418951338,0.0117929418951338,"Total surface fuels",9,5
"lad_max",0.0116150278695146,0.0116150278695146,"Total surface fuels",9,5
"Ny_mean",0.0115568531912838,0.0115568531912838,"Total surface fuels",9,5
"Mean_PAD_RelZ0.30_0.50",0.010542586557053,0.010542586557053,"Total surface fuels",9,5
"lad_sum",0.0101983454719077,0.0101983454719077,"Total surface fuels",9,5
"lad_mean",0.0100194457434359,0.0100194457434359,"Total surface fuels",9,5
"SD_PropOcc_RelZ0.30_0.50",0.00973806989338495,0.00973806989338495,"Total surface fuels",9,5
"eSum_mean",-0.00961637415555664,0.00961637415555664,"Total surface fuels",9,5
"eMedium_mean",-0.00951275806319255,0.00951275806319255,"Total surface fuels",9,5
"lad_max",0.0312513492237361,0.0312513492237361,"Total surface fuels",10,1
"lad_sum",0.0269567105503818,0.0269567105503818,"Total surface fuels",10,1
"Percent.Below.40th.Quantile",0.0248080710142087,0.0248080710142087,"Total surface fuels",10,1
"lad_mean",0.0247758690441003,0.0247758690441003,"Total surface fuels",10,1
"Ny_mean",0.0237782152574996,0.0237782152574996,"Total surface fuels",10,1
"PCA1_mean",0.0235800818064585,0.0235800818064585,"Total surface fuels",10,1
"Percent.Below.30th.Quantile",0.022342632934148,0.022342632934148,"Total surface fuels",10,1
"PCA2_mean",0.0204045265741661,0.0204045265741661,"Total surface fuels",10,1
"ipcumzq90",0.01858207658647,0.01858207658647,"Total surface fuels",10,1
"ipcumzq70",0.0177690941086693,0.0177690941086693,"Total surface fuels",10,1
"Total_PAD_RelZ0.30_0.50",0.0259214904596886,0.0259214904596886,"Total surface fuels",10,2
"PC_Density_m3",0,0,"Total surface fuels",10,2
"cHull_vol",0,0,"Total surface fuels",10,2
"Alpha_Vol_m3",0,0,"Total surface fuels",10,2
"horizontalRumpel",0,0,"Total surface fuels",10,2
"mean_vox_ht",0,0,"Total surface fuels",10,2
"sd_vox_ht",0,0,"Total surface fuels",10,2
"zmax",0,0,"Total surface fuels",10,2
"zmean",0,0,"Total surface fuels",10,2
"zsd",0,0,"Total surface fuels",10,2
"lad_max",0.102268899402456,0.102268899402456,"Total surface fuels",10,3
"Percent.Below.30th.Quantile",0.0676881792200804,0.0676881792200804,"Total surface fuels",10,3
"Ny_mean",0.047748805560709,0.047748805560709,"Total surface fuels",10,3
"lad_sum",0.0348794317293998,0.0348794317293998,"Total surface fuels",10,3
"PC_Density_m3",0,0,"Total surface fuels",10,3
"cHull_vol",0,0,"Total surface fuels",10,3
"Alpha_Vol_m3",0,0,"Total surface fuels",10,3
"horizontalRumpel",0,0,"Total surface fuels",10,3
"mean_vox_ht",0,0,"Total surface fuels",10,3
"sd_vox_ht",0,0,"Total surface fuels",10,3
"Percent.Below.30th.Quantile",0.687172591892859,0.687172591892859,"Total surface fuels",10,4
"lad_max",0.611405730870373,0.611405730870373,"Total surface fuels",10,4
"Ny_mean",0.606614545719693,0.606614545719693,"Total surface fuels",10,4
"Oligophotic",-0.419395658787913,0.419395658787913,"Total surface fuels",10,4
"PCA2_mean",0.340562235772343,0.340562235772343,"Total surface fuels",10,4
"Percent.Below.40th.Quantile",0.280068657106081,0.280068657106081,"Total surface fuels",10,4
"ipcumzq70",0.277481630599511,0.277481630599511,"Total surface fuels",10,4
"Linearity_mean",0.269411625303494,0.269411625303494,"Total surface fuels",10,4
"PCA2_sd",-0.225952892834487,0.225952892834487,"Total surface fuels",10,4
"lad_sum",0.224030124859295,0.224030124859295,"Total surface fuels",10,4
"lad_max",0.0279403411090922,0.0279403411090922,"Total surface fuels",10,5
"Percent.Below.30th.Quantile",0.0254719988654676,0.0254719988654676,"Total surface fuels",10,5
"lad_mean",0.0231435686140837,0.0231435686140837,"Total surface fuels",10,5
"lad_sum",0.0230199031734278,0.0230199031734278,"Total surface fuels",10,5
"Ny_mean",0.0223242851235527,0.0223242851235527,"Total surface fuels",10,5
"Percent.Below.40th.Quantile",0.0189598777928024,0.0189598777928024,"Total surface fuels",10,5
"Percent.Below.20th.Quantile",0.016419641266051,0.016419641266051,"Total surface fuels",10,5
"PCA2_mean",0.0159458450254512,0.0159458450254512,"Total surface fuels",10,5
"Percent.Below.10th.Quantile",-0.0158949174853037,0.0158949174853037,"Total surface fuels",10,5
"Linearity_mean",0.0155646364886138,0.0155646364886138,"Total surface fuels",10,5
"imean",0.00542783607160574,0.00542783607160574,"Herbaceous fuels",1,1
"Percent.Below.20th.Quantile",0.0023194222046306,0.0023194222046306,"Herbaceous fuels",1,1
"eSmallest_mean",0.0022620804918952,0.0022620804918952,"Herbaceous fuels",1,1
"Omnivariance_mean",0.00204207868313071,0.00204207868313071,"Herbaceous fuels",1,1
"Anisotropy_mean",-0.00202775619730965,0.00202775619730965,"Herbaceous fuels",1,1
"Sphericity_mean",0.00155586107902824,0.00155586107902824,"Herbaceous fuels",1,1
"Total_PAD_FullROI",-0.00152407538111021,0.00152407538111021,"Herbaceous fuels",1,1
"eSmallest_sd",0.0014853361545198,0.0014853361545198,"Herbaceous fuels",1,1
"vzrumple",-0.00134097020704953,0.00134097020704953,"Herbaceous fuels",1,1
"SD_PropOcc_FullROI",-0.00124410439063493,0.00124410439063493,"Herbaceous fuels",1,1
"imean",0.00206539426693627,0.00206539426693627,"Herbaceous fuels",1,2
"eSmallest_mean",0.00155355317125893,0.00155355317125893,"Herbaceous fuels",1,2
"Anisotropy_mean",-0.00149866841169612,0.00149866841169612,"Herbaceous fuels",1,2
"Sphericity_mean",0.00146621903594482,0.00146621903594482,"Herbaceous fuels",1,2
"Omnivariance_mean",0.00135722190429289,0.00135722190429289,"Herbaceous fuels",1,2
"ChangeCurvature_mean",0.00129983423018139,0.00129983423018139,"Herbaceous fuels",1,2
"Curvature_mean",0.00129653100102471,0.00129653100102471,"Herbaceous fuels",1,2
"NormalChangeRate_sd",-0.00129319537937119,0.00129319537937119,"Herbaceous fuels",1,2
"Planarity_sd",-0.00128558272603359,0.00128558272603359,"Herbaceous fuels",1,2
"Percent.Below.20th.Quantile",0.00121944492032801,0.00121944492032801,"Herbaceous fuels",1,2
"eSmallest_mean",0.0147633333326182,0.0147633333326182,"Herbaceous fuels",1,3
"imean",0.00836746594512027,0.00836746594512027,"Herbaceous fuels",1,3
"Total_PAD_FullROI",-0.00232530592399327,0.00232530592399327,"Herbaceous fuels",1,3
"SD_PropOcc_RelZ1.05_2.00",-0.00208520499035264,0.00208520499035264,"Herbaceous fuels",1,3
"iskew",-0.00159798658513835,0.00159798658513835,"Herbaceous fuels",1,3
"Total_PAD_RelZ0.55_1.00",-0.00106001987631025,0.00106001987631025,"Herbaceous fuels",1,3
"PC_Density_m3",0,0,"Herbaceous fuels",1,3
"cHull_vol",0,0,"Herbaceous fuels",1,3
"Alpha_Vol_m3",0,0,"Herbaceous fuels",1,3
"horizontalRumpel",0,0,"Herbaceous fuels",1,3
"imean",0.00874456347463288,0.00874456347463288,"Herbaceous fuels",1,4
"PC_Strata_0.25.0.50",0.0052543902470753,0.0052543902470753,"Herbaceous fuels",1,4
"eSmallest_mean",0.00352300957883723,0.00352300957883723,"Herbaceous fuels",1,4
"Anisotropy_mean",-0.00304254459844848,0.00304254459844848,"Herbaceous fuels",1,4
"Omnivariance_mean",0.00285368317057097,0.00285368317057097,"Herbaceous fuels",1,4
"Percent.Below.20th.Quantile",0.00261745895213688,0.00261745895213688,"Herbaceous fuels",1,4
"Linearity_mean",-0.00258432950395058,0.00258432950395058,"Herbaceous fuels",1,4
"lad_min",-0.00233311097988583,0.00233311097988583,"Herbaceous fuels",1,4
"PCA1_mean",0.00228385353063261,0.00228385353063261,"Herbaceous fuels",1,4
"Sphericity_mean",0.00216617538686281,0.00216617538686281,"Herbaceous fuels",1,4
"imean",0.0143937094953311,0.0143937094953311,"Herbaceous fuels",1,5
"eSmallest_mean",0.0123574074787594,0.0123574074787594,"Herbaceous fuels",1,5
"Percent.Below.20th.Quantile",0.00665185275287418,0.00665185275287418,"Herbaceous fuels",1,5
"Total_PAD_FullROI",-0.00643137481507462,0.00643137481507462,"Herbaceous fuels",1,5
"lad_min",-0.00287349711404426,0.00287349711404426,"Herbaceous fuels",1,5
"SD_PropOcc_RelZ1.05_2.00",-0.00120399444066263,0.00120399444066263,"Herbaceous fuels",1,5
"Total_PAD_RelZ0.55_1.00",-0.00052416973169732,0.00052416973169732,"Herbaceous fuels",1,5
"Mean_PAD_RelZ0.55_1.00",-0.000111009666879565,0.000111009666879565,"Herbaceous fuels",1,5
"Skew_PropOcc_RelZ0_0.25",0.000102452179509924,0.000102452179509924,"Herbaceous fuels",1,5
"PC_Density_m3",0,0,"Herbaceous fuels",1,5
"imean",0.0131306137317076,0.0131306137317076,"Herbaceous fuels",2,1
"eSmallest_mean",0.0100457146252214,0.0100457146252214,"Herbaceous fuels",2,1
"Percent.Below.20th.Quantile",0.00550168839321995,0.00550168839321995,"Herbaceous fuels",2,1
"Total_PAD_FullROI",-0.00330650817842385,0.00330650817842385,"Herbaceous fuels",2,1
"lad_min",-0.00195656768900596,0.00195656768900596,"Herbaceous fuels",2,1
"zq90",-0.00155127814760519,0.00155127814760519,"Herbaceous fuels",2,1
"PCA1_mean",0.0013416529438598,0.0013416529438598,"Herbaceous fuels",2,1
"iskew",-0.000430410659609536,0.000430410659609536,"Herbaceous fuels",2,1
"Mean_PAD_RelZ1.05_2.00",-0.000144368747042057,0.000144368747042057,"Herbaceous fuels",2,1
"PC_Density_m3",0,0,"Herbaceous fuels",2,1
"imean",0.00500873576534632,0.00500873576534632,"Herbaceous fuels",2,2
"Percent.Below.20th.Quantile",0.00320757167984777,0.00320757167984777,"Herbaceous fuels",2,2
"eSmallest_mean",0.00316099745874842,0.00316099745874842,"Herbaceous fuels",2,2
"Omnivariance_mean",0.00266794018999163,0.00266794018999163,"Herbaceous fuels",2,2
"Anisotropy_mean",-0.00252215328173892,0.00252215328173892,"Herbaceous fuels",2,2
"Sphericity_mean",0.00242290247236777,0.00242290247236777,"Herbaceous fuels",2,2
"Total_PAD_FullROI",-0.00162770480642854,0.00162770480642854,"Herbaceous fuels",2,2
"iskew",-0.00158487490693597,0.00158487490693597,"Herbaceous fuels",2,2
"ChangeCurvature_mean",0.00152407390164612,0.00152407390164612,"Herbaceous fuels",2,2
"Curvature_mean",0.00150935930327385,0.00150935930327385,"Herbaceous fuels",2,2
"imean",0.00160113026936334,0.00160113026936334,"Herbaceous fuels",2,3
"eSmallest_mean",0.00147627806830972,0.00147627806830972,"Herbaceous fuels",2,3
"Anisotropy_mean",-0.00137810916587015,0.00137810916587015,"Herbaceous fuels",2,3
"Nx_mean",0.00133232373402634,0.00133232373402634,"Herbaceous fuels",2,3
"Sphericity_mean",0.00133005082170883,0.00133005082170883,"Herbaceous fuels",2,3
"Omnivariance_mean",0.00126259894287849,0.00126259894287849,"Herbaceous fuels",2,3
"Linearity_mean",-0.00117789085646324,0.00117789085646324,"Herbaceous fuels",2,3
"NormalChangeRate_sd",-0.00112223767540144,0.00112223767540144,"Herbaceous fuels",2,3
"Planarity_sd",-0.00112049932542688,0.00112049932542688,"Herbaceous fuels",2,3
"ChangeCurvature_mean",0.00110805123166758,0.00110805123166758,"Herbaceous fuels",2,3
"eSmallest_mean",0.0139564547949137,0.0139564547949137,"Herbaceous fuels",2,4
"imean",0.0130143786266547,0.0130143786266547,"Herbaceous fuels",2,4
"Total_PAD_FullROI",-0.00585757179798679,0.00585757179798679,"Herbaceous fuels",2,4
"Percent_EmptySpace_RelZ1.05_2.00",0.00141939947344708,0.00141939947344708,"Herbaceous fuels",2,4
"SD_PropOcc_FullROI",-0.00105859278878004,0.00105859278878004,"Herbaceous fuels",2,4
"lad_min",-0.000952274718961318,0.000952274718961318,"Herbaceous fuels",2,4
"Percent.Below.20th.Quantile",0.000733003694982057,0.000733003694982057,"Herbaceous fuels",2,4
"Total_PAD_RelZ0.55_1.00",-0.000466457899615708,0.000466457899615708,"Herbaceous fuels",2,4
"PC_Density_m3",0,0,"Herbaceous fuels",2,4
"cHull_vol",0,0,"Herbaceous fuels",2,4
"eSmallest_mean",0.0128033690847363,0.0128033690847363,"Herbaceous fuels",2,5
"imean",0.0102617590099251,0.0102617590099251,"Herbaceous fuels",2,5
"Percent.Below.20th.Quantile",0.00231563603961956,0.00231563603961956,"Herbaceous fuels",2,5
"Total_PAD_FullROI",-0.000467030223909939,0.000467030223909939,"Herbaceous fuels",2,5
"Percent.Below.90th.Quantile",-0.000429895367617472,0.000429895367617472,"Herbaceous fuels",2,5
"zpcum7",4.41187441042448e-05,4.41187441042448e-05,"Herbaceous fuels",2,5
"PC_Density_m3",0,0,"Herbaceous fuels",2,5
"cHull_vol",0,0,"Herbaceous fuels",2,5
"Alpha_Vol_m3",0,0,"Herbaceous fuels",2,5
"horizontalRumpel",0,0,"Herbaceous fuels",2,5
"imean",0.00682552645896176,0.00682552645896176,"Herbaceous fuels",3,1
"eSmallest_mean",0.00331726869949323,0.00331726869949323,"Herbaceous fuels",3,1
"Anisotropy_mean",-0.00321211569228539,0.00321211569228539,"Herbaceous fuels",3,1
"Sphericity_mean",0.00216954099316664,0.00216954099316664,"Herbaceous fuels",3,1
"iskew",-0.00195819622160822,0.00195819622160822,"Herbaceous fuels",3,1
"Percent.Below.20th.Quantile",0.00172627266380875,0.00172627266380875,"Herbaceous fuels",3,1
"Omnivariance_mean",0.00167843637782596,0.00167843637782596,"Herbaceous fuels",3,1
"lad_min",-0.00131724329211315,0.00131724329211315,"Herbaceous fuels",3,1
"Percent_EmptySpace_RelZ1.05_2.00",0.000808553743644697,0.000808553743644697,"Herbaceous fuels",3,1
"Total_PAD_RelZ0.55_1.00",-0.000791211154428213,0.000791211154428213,"Herbaceous fuels",3,1
"imean",0.00497902854133132,0.00497902854133132,"Herbaceous fuels",3,2
"eSmallest_mean",0.00370795274344121,0.00370795274344121,"Herbaceous fuels",3,2
"Percent.Below.20th.Quantile",0.00317332828616573,0.00317332828616573,"Herbaceous fuels",3,2
"Total_PAD_FullROI",-0.00284804471605545,0.00284804471605545,"Herbaceous fuels",3,2
