"Predictor","Importance","Dataset","Repeat","Fold"
"lad_mean",54.1830627620503,"Large-diameter DDW",6,5
"zpcum1",35.0599174558296,"Large-diameter DDW",6,5
"imean",28.2914978886118,"Large-diameter DDW",6,5
"Percent.Below.10th.Quantile",11.0244856044808,"Large-diameter DDW",6,5
"Percent.Below.30th.Quantile",840.670277652097,"Large-diameter DDW",7,1
"Percent.Below.40th.Quantile",578.380917403986,"Large-diameter DDW",7,1
"lad_sum",434.620336451045,"Large-diameter DDW",7,1
"lad_mean",316.365481202882,"Large-diameter DDW",7,1
"zpcum1",230.862603266395,"Large-diameter DDW",7,1
"Percent.Below.10th.Quantile",164.403307527522,"Large-diameter DDW",7,1
"imean",80.4450064043653,"Large-diameter DDW",7,1
"Percent.Below.30th.Quantile",312.495785964188,"Large-diameter DDW",7,2
"lad_mean",181.424716613457,"Large-diameter DDW",7,2
"lad_sum",154.034372860093,"Large-diameter DDW",7,2
"zpcum1",83.1427438217466,"Large-diameter DDW",7,2
"Percent.Below.10th.Quantile",76.0671851631847,"Large-diameter DDW",7,2
"imean",32.7267647727319,"Large-diameter DDW",7,2
"Percent.Below.40th.Quantile",20.3418044285946,"Large-diameter DDW",7,2
"Percent.Below.40th.Quantile",1082.25950936813,"Large-diameter DDW",7,3
"Percent.Below.30th.Quantile",1033.27009789552,"Large-diameter DDW",7,3
"lad_sum",80.3763365603376,"Large-diameter DDW",7,3
"zpcum1",13.8158793981943,"Large-diameter DDW",7,3
"lad_mean",9.21235193373352,"Large-diameter DDW",7,3
"Percent.Below.10th.Quantile",5.92111381684,"Large-diameter DDW",7,3
"imean",3.15236884692587,"Large-diameter DDW",7,3
"Percent.Below.30th.Quantile",805.814482475526,"Large-diameter DDW",7,4
"Percent.Below.40th.Quantile",589.931452677598,"Large-diameter DDW",7,4
"lad_sum",412.843491693587,"Large-diameter DDW",7,4
"lad_mean",349.255881218625,"Large-diameter DDW",7,4
"zpcum1",174.781812795494,"Large-diameter DDW",7,4
"Percent.Below.10th.Quantile",126.826608343086,"Large-diameter DDW",7,4
"imean",99.0863587191287,"Large-diameter DDW",7,4
"Percent.Below.30th.Quantile",824.607217007092,"Large-diameter DDW",7,5
"Percent.Below.40th.Quantile",617.065290840734,"Large-diameter DDW",7,5
"lad_sum",474.797979084741,"Large-diameter DDW",7,5
"lad_mean",342.128847451977,"Large-diameter DDW",7,5
"Percent.Below.10th.Quantile",135.207115784599,"Large-diameter DDW",7,5
"zpcum1",131.831413108,"Large-diameter DDW",7,5
"imean",61.5915897641407,"Large-diameter DDW",7,5
"Percent.Below.30th.Quantile",1450.90955134341,"Large-diameter DDW",8,1
"Percent.Below.40th.Quantile",554.387798116621,"Large-diameter DDW",8,1
"lad_sum",451.056583139012,"Large-diameter DDW",8,1
"lad_mean",134.326966865288,"Large-diameter DDW",8,1
"zpcum1",100.077700549432,"Large-diameter DDW",8,1
"Percent.Below.10th.Quantile",10.9017390184915,"Large-diameter DDW",8,1
"imean",9.44225413262668,"Large-diameter DDW",8,1
"Percent.Below.30th.Quantile",816.702903011711,"Large-diameter DDW",8,2
"lad_sum",30.8730754102592,"Large-diameter DDW",8,2
"Percent.Below.40th.Quantile",24.6097082176617,"Large-diameter DDW",8,2
"imean",24.1764917877012,"Large-diameter DDW",8,2
"zpcum1",8.8713059428467,"Large-diameter DDW",8,2
"lad_mean",8.79924996300186,"Large-diameter DDW",8,2
"Percent.Below.10th.Quantile",6.06092297243502,"Large-diameter DDW",8,2
"Percent.Below.30th.Quantile",1578.88631438939,"Large-diameter DDW",8,3
"Percent.Below.40th.Quantile",537.084466442217,"Large-diameter DDW",8,3
"lad_mean",337.701028302506,"Large-diameter DDW",8,3
"lad_sum",289.270076359834,"Large-diameter DDW",8,3
"imean",24.8447041232666,"Large-diameter DDW",8,3
"zpcum1",19.8647074460706,"Large-diameter DDW",8,3
"Percent.Below.10th.Quantile",8.10263783208243,"Large-diameter DDW",8,3
"Percent.Below.30th.Quantile",1329.27426231372,"Large-diameter DDW",8,4
"Percent.Below.40th.Quantile",773.382195466618,"Large-diameter DDW",8,4
"lad_sum",336.75878844108,"Large-diameter DDW",8,4
"lad_mean",183.237859235814,"Large-diameter DDW",8,4
"zpcum1",78.3307488745366,"Large-diameter DDW",8,4
"imean",33.530228621825,"Large-diameter DDW",8,4
"Percent.Below.10th.Quantile",17.8375912692537,"Large-diameter DDW",8,4
"Percent.Below.30th.Quantile",1041.76113164009,"Large-diameter DDW",8,5
"Percent.Below.40th.Quantile",816.435609795462,"Large-diameter DDW",8,5
"lad_sum",152.267130557502,"Large-diameter DDW",8,5
"lad_mean",50.974774126741,"Large-diameter DDW",8,5
"imean",29.7345847440399,"Large-diameter DDW",8,5
"zpcum1",5.96774329175642,"Large-diameter DDW",8,5
"Percent.Below.10th.Quantile",5.20665486208743,"Large-diameter DDW",8,5
"Percent.Below.30th.Quantile",846.349365368119,"Large-diameter DDW",9,1
"Percent.Below.40th.Quantile",622.443023186758,"Large-diameter DDW",9,1
"lad_sum",379.712746298003,"Large-diameter DDW",9,1
"lad_mean",357.541392026302,"Large-diameter DDW",9,1
"zpcum1",235.278871991676,"Large-diameter DDW",9,1
"Percent.Below.10th.Quantile",121.946153917503,"Large-diameter DDW",9,1
"imean",75.212511727862,"Large-diameter DDW",9,1
"Percent.Below.30th.Quantile",1691.70569048014,"Large-diameter DDW",9,2
"Percent.Below.40th.Quantile",720.588925693413,"Large-diameter DDW",9,2
"lad_sum",168.660989613877,"Large-diameter DDW",9,2
"lad_mean",72.6829328454938,"Large-diameter DDW",9,2
"imean",27.7293358379606,"Large-diameter DDW",9,2
"zpcum1",18.1147718660914,"Large-diameter DDW",9,2
"Percent.Below.10th.Quantile",8.52221808154412,"Large-diameter DDW",9,2
"Percent.Below.30th.Quantile",2411.46052569664,"Large-diameter DDW",9,3
"Percent.Below.40th.Quantile",506.344926392683,"Large-diameter DDW",9,3
"lad_sum",57.2442511251746,"Large-diameter DDW",9,3
"lad_mean",34.3202970492924,"Large-diameter DDW",9,3
"zpcum1",10.7919546047217,"Large-diameter DDW",9,3
"imean",8.85954790845044,"Large-diameter DDW",9,3
"Percent.Below.10th.Quantile",6.73021394057513,"Large-diameter DDW",9,3
"Percent.Below.30th.Quantile",569.065390127741,"Large-diameter DDW",9,4
"Percent.Below.40th.Quantile",556.312551263028,"Large-diameter DDW",9,4
"lad_sum",430.345888669134,"Large-diameter DDW",9,4
"lad_mean",236.455305748611,"Large-diameter DDW",9,4
"zpcum1",91.1686377007266,"Large-diameter DDW",9,4
"Percent.Below.10th.Quantile",78.0330249435882,"Large-diameter DDW",9,4
"imean",56.9672532903669,"Large-diameter DDW",9,4
"lad_sum",199.478322308923,"Large-diameter DDW",9,5
"Percent.Below.30th.Quantile",172.447117206872,"Large-diameter DDW",9,5
"lad_mean",169.895238350544,"Large-diameter DDW",9,5
"zpcum1",77.4130687277451,"Large-diameter DDW",9,5
"Percent.Below.10th.Quantile",46.4809729003906,"Large-diameter DDW",9,5
"Percent.Below.40th.Quantile",35.2613653509122,"Large-diameter DDW",9,5
"imean",24.9635857034834,"Large-diameter DDW",9,5
"Percent.Below.40th.Quantile",1183.62758931466,"Large-diameter DDW",10,1
"Percent.Below.30th.Quantile",891.832888233994,"Large-diameter DDW",10,1
"lad_sum",56.3438937166579,"Large-diameter DDW",10,1
"lad_mean",29.4545217344508,"Large-diameter DDW",10,1
"imean",22.0651407974356,"Large-diameter DDW",10,1
"zpcum1",5.81501020791851,"Large-diameter DDW",10,1
"Percent.Below.10th.Quantile",3.55192311655159,"Large-diameter DDW",10,1
"Percent.Below.30th.Quantile",253.024629165092,"Large-diameter DDW",10,2
"lad_sum",159.770153438236,"Large-diameter DDW",10,2
"lad_mean",111.606872802656,"Large-diameter DDW",10,2
"zpcum1",104.530307262968,"Large-diameter DDW",10,2
"Percent.Below.10th.Quantile",58.9328933006458,"Large-diameter DDW",10,2
"Percent.Below.40th.Quantile",46.7807028677415,"Large-diameter DDW",10,2
"imean",39.9821501443205,"Large-diameter DDW",10,2
"Percent.Below.30th.Quantile",2379.7637974352,"Large-diameter DDW",10,3
"Percent.Below.40th.Quantile",417.240385718209,"Large-diameter DDW",10,3
"lad_mean",65.1014669834417,"Large-diameter DDW",10,3
"lad_sum",34.8624113464217,"Large-diameter DDW",10,3
"imean",24.929406165834,"Large-diameter DDW",10,3
"zpcum1",8.95699829381569,"Large-diameter DDW",10,3
"Percent.Below.10th.Quantile",5.38643276366702,"Large-diameter DDW",10,3
"lad_sum",675.615296732506,"Large-diameter DDW",10,4
"Percent.Below.30th.Quantile",637.165435947068,"Large-diameter DDW",10,4
"Percent.Below.40th.Quantile",538.515679624385,"Large-diameter DDW",10,4
"lad_mean",466.200506843147,"Large-diameter DDW",10,4
"zpcum1",170.325425620085,"Large-diameter DDW",10,4
"Percent.Below.10th.Quantile",147.598054026033,"Large-diameter DDW",10,4
"imean",48.6131853546932,"Large-diameter DDW",10,4
"Percent.Below.30th.Quantile",877.629131722428,"Large-diameter DDW",10,5
"Percent.Below.40th.Quantile",533.34943531568,"Large-diameter DDW",10,5
"lad_sum",442.510143305145,"Large-diameter DDW",10,5
"lad_mean",368.681600104185,"Large-diameter DDW",10,5
"zpcum1",187.835413884042,"Large-diameter DDW",10,5
"Percent.Below.10th.Quantile",176.689816770905,"Large-diameter DDW",10,5
"imean",104.765376209836,"Large-diameter DDW",10,5
"Omnivariance_sd",7.8295969442472,"Fine dead surface fuels",1,1
"cHull_vol",5.64250823199178,"Fine dead surface fuels",1,1
"NormalChangeRate_sd",4.27646431873492,"Fine dead surface fuels",1,1
"Planarity_sd",4.22787615094689,"Fine dead surface fuels",1,1
"Omnivariance_sd",8.61071877590435,"Fine dead surface fuels",1,2
"cHull_vol",5.62422870837053,"Fine dead surface fuels",1,2
"Planarity_sd",4.69906008625123,"Fine dead surface fuels",1,2
"NormalChangeRate_sd",4.4931693176943,"Fine dead surface fuels",1,2
"Omnivariance_sd",5.728064412818,"Fine dead surface fuels",1,3
"cHull_vol",5.10734400853589,"Fine dead surface fuels",1,3
"Planarity_sd",4.22606315251278,"Fine dead surface fuels",1,3
"NormalChangeRate_sd",4.04516724071459,"Fine dead surface fuels",1,3
"Omnivariance_sd",6.73951297599231,"Fine dead surface fuels",1,4
"NormalChangeRate_sd",5.63751506437653,"Fine dead surface fuels",1,4
"Planarity_sd",5.39246782548386,"Fine dead surface fuels",1,4
"cHull_vol",5.10675770508167,"Fine dead surface fuels",1,4
"Omnivariance_sd",7.41260650133927,"Fine dead surface fuels",1,5
"cHull_vol",6.40756418354516,"Fine dead surface fuels",1,5
"NormalChangeRate_sd",4.05399187033334,"Fine dead surface fuels",1,5
"Planarity_sd",3.95910573656977,"Fine dead surface fuels",1,5
"Omnivariance_sd",8.89802090105128,"Fine dead surface fuels",2,1
"cHull_vol",5.9621537233286,"Fine dead surface fuels",2,1
"Planarity_sd",4.4533916845703,"Fine dead surface fuels",2,1
"NormalChangeRate_sd",4.33846512775472,"Fine dead surface fuels",2,1
"Omnivariance_sd",6.29128196931834,"Fine dead surface fuels",2,2
"cHull_vol",6.15598044153115,"Fine dead surface fuels",2,2
"NormalChangeRate_sd",5.39854407187613,"Fine dead surface fuels",2,2
"Planarity_sd",5.30270789526827,"Fine dead surface fuels",2,2
"Omnivariance_sd",7.30102189027563,"Fine dead surface fuels",2,3
"cHull_vol",5.67962051316294,"Fine dead surface fuels",2,3
"Planarity_sd",3.58875862749841,"Fine dead surface fuels",2,3
"NormalChangeRate_sd",3.56663293744653,"Fine dead surface fuels",2,3
"Omnivariance_sd",5.57276996131972,"Fine dead surface fuels",2,4
"cHull_vol",5.32304523062614,"Fine dead surface fuels",2,4
"NormalChangeRate_sd",5.24779403783734,"Fine dead surface fuels",2,4
"Planarity_sd",5.13001722896225,"Fine dead surface fuels",2,4
"Omnivariance_sd",5.96640856436448,"Fine dead surface fuels",2,5
"Planarity_sd",5.27503063874921,"Fine dead surface fuels",2,5
"NormalChangeRate_sd",5.153151514953,"Fine dead surface fuels",2,5
"cHull_vol",4.56826428965033,"Fine dead surface fuels",2,5
"Omnivariance_sd",7.07393628307527,"Fine dead surface fuels",3,1
"cHull_vol",4.88581284854934,"Fine dead surface fuels",3,1
"NormalChangeRate_sd",4.69948782138805,"Fine dead surface fuels",3,1
"Planarity_sd",4.66445199655615,"Fine dead surface fuels",3,1
"Omnivariance_sd",6.88492444383233,"Fine dead surface fuels",3,2
"cHull_vol",5.59432243682097,"Fine dead surface fuels",3,2
"NormalChangeRate_sd",4.12313549839367,"Fine dead surface fuels",3,2
"Planarity_sd",4.09574324520106,"Fine dead surface fuels",3,2
"Omnivariance_sd",6.31839564723703,"Fine dead surface fuels",3,3
"NormalChangeRate_sd",5.49705932407674,"Fine dead surface fuels",3,3
"Planarity_sd",5.40983037860637,"Fine dead surface fuels",3,3
"cHull_vol",5.3945696029722,"Fine dead surface fuels",3,3
"Omnivariance_sd",5.49725596920711,"Fine dead surface fuels",3,4
"cHull_vol",5.09504425709306,"Fine dead surface fuels",3,4
"Planarity_sd",4.90597290833147,"Fine dead surface fuels",3,4
"NormalChangeRate_sd",4.78560843060892,"Fine dead surface fuels",3,4
"Omnivariance_sd",8.04679190957623,"Fine dead surface fuels",3,5
"cHull_vol",6.03042847735375,"Fine dead surface fuels",3,5
"Planarity_sd",4.76629867146181,"Fine dead surface fuels",3,5
"NormalChangeRate_sd",4.52258389122851,"Fine dead surface fuels",3,5
"Omnivariance_sd",5.79051329068754,"Fine dead surface fuels",4,1
"NormalChangeRate_sd",4.9024719127133,"Fine dead surface fuels",4,1
"Planarity_sd",4.88474010401254,"Fine dead surface fuels",4,1
"cHull_vol",4.7033825822811,"Fine dead surface fuels",4,1
"cHull_vol",7.53600396891324,"Fine dead surface fuels",4,2
"Omnivariance_sd",5.61255196491413,"Fine dead surface fuels",4,2
"Planarity_sd",4.28451014595839,"Fine dead surface fuels",4,2
"NormalChangeRate_sd",4.10759346585744,"Fine dead surface fuels",4,2
"Omnivariance_sd",8.30118179909426,"Fine dead surface fuels",4,3
"cHull_vol",5.98355769648941,"Fine dead surface fuels",4,3
"NormalChangeRate_sd",4.57816443006093,"Fine dead surface fuels",4,3
"Planarity_sd",4.47560409036484,"Fine dead surface fuels",4,3
"Omnivariance_sd",7.90175117658994,"Fine dead surface fuels",4,4
"cHull_vol",5.37267007247491,"Fine dead surface fuels",4,4
"Planarity_sd",4.8885571477913,"Fine dead surface fuels",4,4
"NormalChangeRate_sd",4.73709909753329,"Fine dead surface fuels",4,4
"Omnivariance_sd",6.73515365116973,"Fine dead surface fuels",4,5
"cHull_vol",5.33311009113141,"Fine dead surface fuels",4,5
"Planarity_sd",4.40530673268856,"Fine dead surface fuels",4,5
"NormalChangeRate_sd",4.38723700719975,"Fine dead surface fuels",4,5
"NormalChangeRate_sd",5.744593493267,"Fine dead surface fuels",5,1
"Omnivariance_sd",5.72897125970443,"Fine dead surface fuels",5,1
"Planarity_sd",5.57705201704046,"Fine dead surface fuels",5,1
"cHull_vol",4.86902097454562,"Fine dead surface fuels",5,1
"cHull_vol",5.81089514155953,"Fine dead surface fuels",5,2
"Planarity_sd",5.80840225959874,"Fine dead surface fuels",5,2
"Omnivariance_sd",5.61875900168206,"Fine dead surface fuels",5,2
"NormalChangeRate_sd",5.52508417255396,"Fine dead surface fuels",5,2
"Omnivariance_sd",6.52144730608914,"Fine dead surface fuels",5,3
"cHull_vol",5.02673784748066,"Fine dead surface fuels",5,3
"NormalChangeRate_sd",4.61191680170613,"Fine dead surface fuels",5,3
"Planarity_sd",4.45833935658026,"Fine dead surface fuels",5,3
"Omnivariance_sd",7.27158607228323,"Fine dead surface fuels",5,4
"cHull_vol",5.05180330061312,"Fine dead surface fuels",5,4
"Planarity_sd",5.03459495663167,"Fine dead surface fuels",5,4
"NormalChangeRate_sd",4.72861799495064,"Fine dead surface fuels",5,4
"Omnivariance_sd",6.81307912938837,"Fine dead surface fuels",5,5
"Planarity_sd",4.72186574610454,"Fine dead surface fuels",5,5
"NormalChangeRate_sd",4.57814811492172,"Fine dead surface fuels",5,5
"cHull_vol",4.2826529112984,"Fine dead surface fuels",5,5
"Omnivariance_sd",6.44255175382599,"Fine dead surface fuels",6,1
"cHull_vol",5.86651426950458,"Fine dead surface fuels",6,1
"Planarity_sd",5.00923041574776,"Fine dead surface fuels",6,1
"NormalChangeRate_sd",4.80113519745062,"Fine dead surface fuels",6,1
"Omnivariance_sd",6.98409618468539,"Fine dead surface fuels",6,2
"Planarity_sd",5.10094307331317,"Fine dead surface fuels",6,2
"NormalChangeRate_sd",5.0725922061472,"Fine dead surface fuels",6,2
"cHull_vol",4.62192041868569,"Fine dead surface fuels",6,2
"Omnivariance_sd",8.50250306762705,"Fine dead surface fuels",6,3
"cHull_vol",4.9794037326004,"Fine dead surface fuels",6,3
"Planarity_sd",3.2015002216122,"Fine dead surface fuels",6,3
"NormalChangeRate_sd",3.08565715314276,"Fine dead surface fuels",6,3
"Omnivariance_sd",5.7798022611218,"Fine dead surface fuels",6,4
"NormalChangeRate_sd",5.03367507983811,"Fine dead surface fuels",6,4
"cHull_vol",5.00804632101622,"Fine dead surface fuels",6,4
"Planarity_sd",4.978392386625,"Fine dead surface fuels",6,4
"Omnivariance_sd",7.52183807484487,"Fine dead surface fuels",6,5
"cHull_vol",6.40785511882128,"Fine dead surface fuels",6,5
"Planarity_sd",5.51097926763688,"Fine dead surface fuels",6,5
"NormalChangeRate_sd",5.15486232567307,"Fine dead surface fuels",6,5
"Omnivariance_sd",5.96523397778189,"Fine dead surface fuels",7,1
"cHull_vol",5.01082112763754,"Fine dead surface fuels",7,1
"Planarity_sd",4.86069992184915,"Fine dead surface fuels",7,1
"NormalChangeRate_sd",4.71060397542331,"Fine dead surface fuels",7,1
"Omnivariance_sd",6.20626640828143,"Fine dead surface fuels",7,2
"NormalChangeRate_sd",5.32110281155266,"Fine dead surface fuels",7,2
"cHull_vol",5.27054557210568,"Fine dead surface fuels",7,2
"Planarity_sd",5.11683799849506,"Fine dead surface fuels",7,2
"Omnivariance_sd",7.01665916095498,"Fine dead surface fuels",7,3
"NormalChangeRate_sd",4.99414776235125,"Fine dead surface fuels",7,3
"Planarity_sd",4.94749567680623,"Fine dead surface fuels",7,3
"cHull_vol",4.4885698014311,"Fine dead surface fuels",7,3
"Omnivariance_sd",6.1251868956587,"Fine dead surface fuels",7,4
"cHull_vol",5.03096534695982,"Fine dead surface fuels",7,4
"NormalChangeRate_sd",4.91594322356445,"Fine dead surface fuels",7,4
"Planarity_sd",4.65613068488836,"Fine dead surface fuels",7,4
"Omnivariance_sd",6.43598581975729,"Fine dead surface fuels",7,5
"NormalChangeRate_sd",5.61569553313169,"Fine dead surface fuels",7,5
"cHull_vol",5.57876589869205,"Fine dead surface fuels",7,5
"Planarity_sd",5.51630515687563,"Fine dead surface fuels",7,5
"Omnivariance_sd",6.34061099209895,"Fine dead surface fuels",8,1
"NormalChangeRate_sd",4.94518612269123,"Fine dead surface fuels",8,1
"Planarity_sd",4.78270260400082,"Fine dead surface fuels",8,1
"cHull_vol",3.9582918977678,"Fine dead surface fuels",8,1
"Omnivariance_sd",6.34728182805946,"Fine dead surface fuels",8,2
"Planarity_sd",5.29334634146778,"Fine dead surface fuels",8,2
"NormalChangeRate_sd",5.22483519205883,"Fine dead surface fuels",8,2
"cHull_vol",5.05592359684971,"Fine dead surface fuels",8,2
"Omnivariance_sd",6.50964260198517,"Fine dead surface fuels",8,3
"cHull_vol",5.68683711819665,"Fine dead surface fuels",8,3
"Planarity_sd",4.96616519644779,"Fine dead surface fuels",8,3
"NormalChangeRate_sd",4.93493757068413,"Fine dead surface fuels",8,3
"Omnivariance_sd",5.71800994824937,"Fine dead surface fuels",8,4
"cHull_vol",5.63919615815412,"Fine dead surface fuels",8,4
"Planarity_sd",5.0314315613925,"Fine dead surface fuels",8,4
"NormalChangeRate_sd",4.965414864221,"Fine dead surface fuels",8,4
"Omnivariance_sd",8.48835519048505,"Fine dead surface fuels",8,5
"cHull_vol",5.97305840023579,"Fine dead surface fuels",8,5
"NormalChangeRate_sd",4.39492743835789,"Fine dead surface fuels",8,5
"Planarity_sd",4.23117146594982,"Fine dead surface fuels",8,5
"cHull_vol",6.95313869138718,"Fine dead surface fuels",9,1
"Omnivariance_sd",6.40915487255328,"Fine dead surface fuels",9,1
"NormalChangeRate_sd",3.94473056752652,"Fine dead surface fuels",9,1
"Planarity_sd",3.85568730591473,"Fine dead surface fuels",9,1
"Planarity_sd",5.48090164248987,"Fine dead surface fuels",9,2
"Omnivariance_sd",5.35385854454525,"Fine dead surface fuels",9,2
"NormalChangeRate_sd",5.06776853902368,"Fine dead surface fuels",9,2
"cHull_vol",4.76844061005524,"Fine dead surface fuels",9,2
"Omnivariance_sd",6.55452073842366,"Fine dead surface fuels",9,3
"cHull_vol",4.83637099401028,"Fine dead surface fuels",9,3
"NormalChangeRate_sd",4.81168096078283,"Fine dead surface fuels",9,3
"Planarity_sd",4.78263575902259,"Fine dead surface fuels",9,3
"Omnivariance_sd",6.89965719324245,"Fine dead surface fuels",9,4
"Planarity_sd",5.51567202250452,"Fine dead surface fuels",9,4
"NormalChangeRate_sd",5.12254522472448,"Fine dead surface fuels",9,4
"cHull_vol",4.66274006206493,"Fine dead surface fuels",9,4
"Omnivariance_sd",9.4803761795872,"Fine dead surface fuels",9,5
"cHull_vol",7.00616128007998,"Fine dead surface fuels",9,5
"NormalChangeRate_sd",3.80696642258587,"Fine dead surface fuels",9,5
"Planarity_sd",3.80449683221389,"Fine dead surface fuels",9,5
"Omnivariance_sd",5.36921979783758,"Fine dead surface fuels",10,1
"Planarity_sd",4.93179161115407,"Fine dead surface fuels",10,1
"cHull_vol",4.83317188933852,"Fine dead surface fuels",10,1
"NormalChangeRate_sd",4.8329789622283,"Fine dead surface fuels",10,1
"Omnivariance_sd",6.23021850941302,"Fine dead surface fuels",10,2
"Planarity_sd",5.47494584355372,"Fine dead surface fuels",10,2
"NormalChangeRate_sd",5.46698203464734,"Fine dead surface fuels",10,2
"cHull_vol",5.46039135375271,"Fine dead surface fuels",10,2
"Omnivariance_sd",5.50335818291133,"Fine dead surface fuels",10,3
"cHull_vol",5.34890366585585,"Fine dead surface fuels",10,3
"NormalChangeRate_sd",5.06466458179803,"Fine dead surface fuels",10,3
"Planarity_sd",4.93252277965517,"Fine dead surface fuels",10,3
"Omnivariance_sd",7.39825675658269,"Fine dead surface fuels",10,4
"NormalChangeRate_sd",5.03332453650413,"Fine dead surface fuels",10,4
"Planarity_sd",4.98988101581102,"Fine dead surface fuels",10,4
"cHull_vol",4.11055682875904,"Fine dead surface fuels",10,4
"Omnivariance_sd",9.48600765387164,"Fine dead surface fuels",10,5
"cHull_vol",7.26630223914644,"Fine dead surface fuels",10,5
"Planarity_sd",3.5771935963506,"Fine dead surface fuels",10,5
"NormalChangeRate_sd",3.35570300193437,"Fine dead surface fuels",10,5
