"RMSE","NRMSE","R2_test","Bias_test","fuelType","model"
6.18139715062682,275.123309455344,0.50365222522956,0.956614153081482,"Large-diameter DDW","Random Forest"
6.14620064382535,329.669708759641,-0.0521743494267297,1.50457524586667,"Large-diameter DDW","Random Forest"
1.06339768461852,538.716206459491,-12.0738632710356,-0.62943249973913,"Large-diameter DDW","Random Forest"
1.5494414406449,274.75776082934,-2.36764020648301,-0.168808926342857,"Large-diameter DDW","Random Forest"
2.18451437751692,504.952729042212,-4.42899519782072,-0.865582372821334,"Large-diameter DDW","Random Forest"
7.75772633083279,1838.23317022118,-75.4122889431915,-2.93698282899201,"Large-diameter DDW","Random Forest"
7.44015012742654,303.071360887491,0.308726824432651,1.54118063852308,"Large-diameter DDW","Random Forest"
0.959204757454672,176.25622298805,-0.169698596970989,0.118914189942029,"Large-diameter DDW","Random Forest"
4.33261760221533,870.498349831218,-41.3778738957443,-0.909922872820516,"Large-diameter DDW","Random Forest"
5.67241173491992,411.668906204273,-0.00240032211318053,0.747848987952383,"Large-diameter DDW","Random Forest"
0.807000139027636,219.14364878031,-0.397336255330945,-0.248525650655556,"Large-diameter DDW","Random Forest"
1.37701947706384,212.308365448707,-0.340177360948834,-0.332914431081718,"Large-diameter DDW","Random Forest"
5.86143263072579,347.230481494599,-0.0359999736315506,1.22095831728395,"Large-diameter DDW","Random Forest"
6.38643289919019,295.042590211043,0.491793893061461,0.11846761146154,"Large-diameter DDW","Random Forest"
1.21356497566613,285.247148229565,-3.14750856403809,-0.216152553966665,"Large-diameter DDW","Random Forest"
1.11910145810012,240.253640639786,-0.730203649286044,-0.223773574036782,"Large-diameter DDW","Random Forest"
7.38774159132591,325.041771942667,0.392776155955563,0.318801604394204,"Large-diameter DDW","Random Forest"
5.93256638574958,337.794054661804,-0.0515456809478319,1.3632363717037,"Large-diameter DDW","Random Forest"
1.12214720445249,184.886750211635,-0.332110372032376,0.115486118384762,"Large-diameter DDW","Random Forest"
1.36541208421318,326.373822491847,-1.20894166140045,-0.603558281177779,"Large-diameter DDW","Random Forest"
2.15978183590925,417.044201092235,-3.33964425754407,-0.464232616373334,"Large-diameter DDW","Random Forest"
6.85973208144998,312.387233281772,0.45477200428006,-0.13106613488889,"Large-diameter DDW","Random Forest"
1.83655759405309,326.295884436317,-4.27591759060684,-0.288679583846914,"Large-diameter DDW","Random Forest"
1.14340409122157,184.807973884139,-0.0963639815465318,0.0215265739846161,"Large-diameter DDW","Random Forest"
5.87570000088456,368.245909168085,0.00713822400356623,0.900956305051284,"Large-diameter DDW","Random Forest"
1.24442081285313,360.372247601762,-5.7803191918736,-0.533742628553846,"Large-diameter DDW","Random Forest"
1.00222241291254,177.149103000819,0.0483165957590256,0.241499608794872,"Large-diameter DDW","Random Forest"
4.569848660569,925.402006127965,-17.072811761299,-0.991367747625644,"Large-diameter DDW","Random Forest"
5.73312733151613,321.242273463732,0.121909479063069,0.312652475138888,"Large-diameter DDW","Random Forest"
7.31917153536085,322.223437465089,0.326329692974044,1.05171255305128,"Large-diameter DDW","Random Forest"
5.89393829096611,344.669048135233,-0.00832025328089836,1.30106775610256,"Large-diameter DDW","Random Forest"
7.56223580207128,342.678305073659,0.309631856457611,1.13240754795733,"Large-diameter DDW","Random Forest"
4.48695681808676,972.536538873823,-19.6917228730917,-0.964752270346669,"Large-diameter DDW","Random Forest"
3.29165814830976,562.201583964911,-6.45313250127311,-0.896509039204761,"Large-diameter DDW","Random Forest"
0.599911188679017,132.596593681356,-0.0315762479539623,-0.00747885787222235,"Large-diameter DDW","Random Forest"
0.571871612391552,75.5751359589455,-0.330443668208607,0.0328790956266657,"Fine dead surface fuels","Random Forest"
0.411898981603756,51.5046069343283,0.0348953368886344,0.0486138759230766,"Fine dead surface fuels","Random Forest"
0.510363409908314,54.8520092808815,0.146813781981423,0.10969924528395,"Fine dead surface fuels","Random Forest"
0.451528590841467,55.3322162416997,-0.122764319729069,-0.0200930386933342,"Fine dead surface fuels","Random Forest"
0.484834913666824,60.7700232918466,0.066863866740966,-0.135341625013334,"Fine dead surface fuels","Random Forest"
0.502369870310871,68.5723078537388,-0.53239085346567,-0.0910840759722223,"Fine dead surface fuels","Random Forest"
0.442138000368604,53.4423977118977,-0.178496529145338,0.0307138299487176,"Fine dead surface fuels","Random Forest"
0.478427568048977,55.9665399327337,0.208088297067208,0.0580896794047608,"Fine dead surface fuels","Random Forest"
0.475099082401482,61.8000596280649,0.103244070313604,-0.0904542414400011,"Fine dead surface fuels","Random Forest"
0.573598615785909,62.5363723349922,-0.162229128140042,0.0613924658666661,"Fine dead surface fuels","Random Forest"
0.45330413285329,61.1527770572318,0.196317616876453,-0.0959567982777784,"Fine dead surface fuels","Random Forest"
0.480765662263908,50.0833682671891,0.128900302656486,0.148605629153845,"Fine dead surface fuels","Random Forest"
0.594871108323906,72.2908151441715,-0.786887973404624,0.0197557012307689,"Fine dead surface fuels","Random Forest"
0.513291287327766,54.8685449345805,-0.0191396551293308,0.10156281416,"Fine dead surface fuels","Random Forest"
0.456865415670699,69.8985819146763,-0.458892201099229,-0.160933380641976,"Fine dead surface fuels","Random Forest"
0.476595988673804,49.5655598626315,0.0911248117239152,0.168704056148148,"Fine dead surface fuels","Random Forest"
0.483722007638692,48.8825344232479,-0.0450251642916706,0.182265060319999,"Fine dead surface fuels","Random Forest"
0.541043047681962,84.9034300950636,-0.712377492928177,-0.256431708144928,"Fine dead surface fuels","Random Forest"
0.442356288878473,59.7288715272085,-0.0825671936951931,-0.0726746686428579,"Fine dead surface fuels","Random Forest"
0.533134245402596,69.8403280178878,-0.072394922447401,-0.0126619603733336,"Fine dead surface fuels","Random Forest"
0.541026454922041,71.2173778388203,-0.3231820342823,-0.137379168826667,"Fine dead surface fuels","Random Forest"
0.41900675429493,51.3545794671172,-0.0177189766298624,0.0390147521794875,"Fine dead surface fuels","Random Forest"
0.510717849248702,59.6561491649728,0.135012607805682,0.0568324365507241,"Fine dead surface fuels","Random Forest"
0.424969880403884,47.175651413837,0.133987582912794,0.093570576333333,"Fine dead surface fuels","Random Forest"
0.511382854890477,65.4991644310182,0.0290476367342367,-0.00772886919047633,"Fine dead surface fuels","Random Forest"
0.48162092750776,55.6851575335599,-0.0263090275890323,0.0413465758888883,"Fine dead surface fuels","Random Forest"
0.43915050441838,52.4567130221145,0.12871946280481,0.0442887713580238,"Fine dead surface fuels","Random Forest"
0.597728167058018,74.2965207125254,-0.0916738657895202,-0.0135397404938275,"Fine dead surface fuels","Random Forest"
0.514255698207514,67.4399684928648,-0.0349995724414585,-0.0219214285897438,"Fine dead surface fuels","Random Forest"
0.425807290589027,50.4178473032037,-0.357533273076428,-0.0123876586388901,"Fine dead surface fuels","Random Forest"
0.494045846632026,60.4397082843092,0.0240706203117047,-0.00986250655172379,"Fine dead surface fuels","Random Forest"
0.440422483298079,53.4406455465015,0.207486728803873,-0.00385559597101522,"Fine dead surface fuels","Random Forest"
0.485421527572896,63.6588094141393,-0.00792485352348105,-0.067550092592593,"Fine dead surface fuels","Random Forest"
0.505415299781731,53.5372155835963,-0.0162113970723585,0.127983905386667,"Fine dead surface fuels","Random Forest"
0.39158555393539,51.2753472411933,0.127903448223428,-0.0215125641111119,"Fine dead surface fuels","Random Forest"
0.548361052852273,57.108664642547,-0.0223086526537115,0.194469057733333,"Fine dead surface fuels","Random Forest"
0.517233448134108,63.9935806168541,-0.103789003622907,-0.00396459797222343,"Fine dead surface fuels","Random Forest"
0.420809394263249,51.4919051484761,0.106363655754679,0.0489803136790117,"Fine dead surface fuels","Random Forest"
0.493742142019334,64.4880244649113,-0.0318010180061026,-0.135803633948718,"Fine dead surface fuels","Random Forest"
0.442254450951419,58.0641980759596,-0.0325279280351007,-0.137167017923078,"Fine dead surface fuels","Random Forest"
0.497788309260599,53.8556183828437,-0.0680137909779046,0.121640675769231,"Fine dead surface fuels","Random Forest"
0.602537219694131,74.8931420575024,-0.222484789040023,0.00492314730769216,"Fine dead surface fuels","Random Forest"
0.503026829630604,63.5754833306551,0.0564154779497948,-0.00337088928205197,"Fine dead surface fuels","Random Forest"
0.554150708149599,67.5702903451486,-0.364873593289656,0.059129223194444,"Fine dead surface fuels","Random Forest"
0.427937936864293,55.7035665789787,-0.272086333009385,-0.0488272583076926,"Fine dead surface fuels","Random Forest"
0.530944231109048,60.7480193380616,0.0598953940263617,0.0947282633333329,"Fine dead surface fuels","Random Forest"
0.529753972532277,64.088682408545,-0.399738859361928,-0.0578943614666671,"Fine dead surface fuels","Random Forest"
0.437458009901365,62.101237700839,0.220831346693748,-0.145434959626668,"Fine dead surface fuels","Random Forest"
0.525379330711111,62.2696048265631,-0.202228811642395,0.0503876605476179,"Fine dead surface fuels","Random Forest"
0.448721962960562,52.3939606035728,-0.0950412823463007,-0.00913590080555551,"Fine dead surface fuels","Random Forest"
8.98133137407441,294.141214474922,0.0098776902413511,1.03172407727653,"Total surface fuels","Elastic Net"
2.06226188043242,113.722241975517,0.0342726088070684,-0.752371074289416,"Total surface fuels","Elastic Net"
5.76092834531221,196.294619066855,0.011372906695073,0.74494215071502,"Total surface fuels","Elastic Net"
1.59062931452666,82.3834489142251,-0.121972377837071,-0.53520993235763,"Total surface fuels","Elastic Net"
2.03528910126215,95.8223934579104,-0.0241931851217645,-0.312810765048544,"Total surface fuels","Elastic Net"
6.13263458904275,219.545993588386,-0.00707321544612083,0.513954897435897,"Total surface fuels","Elastic Net"
2.06108008569081,126.788763231696,-1.67111051883066,-1.15752285319239,"Total surface fuels","Elastic Net"
8.72226297815113,243.412313559452,-0.0312739547920922,1.56322911412145,"Total surface fuels","Elastic Net"
2.01620725366182,125.789425544671,-0.706853600968429,-1.05436462462409,"Total surface fuels","Elastic Net"
2.01639985147708,92.6916060985731,0.0879345668190465,-0.227232756041581,"Total surface fuels","Elastic Net"
2.3326044435144,144.435202232081,-2.05072907321257,-1.27590576626122,"Total surface fuels","Elastic Net"
5.91196788084396,205.004593399047,-0.0117681705183679,0.637596663650076,"Total surface fuels","Elastic Net"
1.5829668792966,103.038130918874,-0.794861230055174,-1.05342118250377,"Total surface fuels","Elastic Net"
2.28481126237159,96.4983723739119,-0.204183755456527,0.214204031723559,"Total surface fuels","Elastic Net"
8.83340930153848,261.461509186197,-0.00415740770000128,1.34845691606295,"Total surface fuels","Elastic Net"
8.69331291286434,244.320155760021,-0.0135944373544945,1.34499189247209,"Total surface fuels","Elastic Net"
6.13353362695454,181.066639613671,-0.00760073586409038,1.28989608968306,"Total surface fuels","Elastic Net"
1.62706162218006,137.021434707541,-3.80177077058324,-1.47704962166823,"Total surface fuels","Elastic Net"
2.37549608388074,110.475197183887,-0.155807321370106,-0.295134182695297,"Total surface fuels","Elastic Net"
1.62454994414889,113.384908618474,-0.918076603660788,-1.15684507028121,"Total surface fuels","Elastic Net"
2.55418661173626,161.461501119165,-1.51286682646991,-1.5688071858535,"Total surface fuels","Elastic Net"
8.9291457725589,251.424336416384,-0.0194774736260497,1.45926039332176,"Total surface fuels","Elastic Net"
2.0855919010509,96.3444174944398,-0.0727279175937421,-0.230443244693809,"Total surface fuels","Elastic Net"
