Site,Plot,Oak,SF_biomass,Shrub,herbaceous,Lg_diam_WF,Litter_1h,PC_Density_m3,cHull_vol,Alpha_Vol_m3,horizontalRumpel,mean_vox_ht,sd_vox_ht,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,pground,n,area,Percent.Below.10th.Quantile,Percent.Below.20th.Quantile,Percent.Below.30th.Quantile,Percent.Below.40th.Quantile,Percent.Below.50th.Quantile,Percent.Below.60th.Quantile,Percent.Below.70th.Quantile,Percent.Below.80th.Quantile,Percent.Below.90th.Quantile,X100th.Percent.Quantile,PC_Strata_0.00.0.25,PC_Strata_0.25.0.50,PC_Strata_0.50.1.00,PC_Strata_1.00.2.00,lad_min,lad_max,lad_mean,lad_sum,vn,vFRall,vFRcanopy,vzrumple,vzsd,vzcv,OpenGapSpace,Euphotic,Oligophotic,eLargest_mean,eLargest_sd,eMedium_mean,eMedium_sd,eSmallest_mean,eSmallest_sd,eSum_mean,eSum_sd,Curvature_mean,Curvature_sd,Omnivariance_mean,Omnivariance_sd,Anisotropy_mean,Anisotropy_sd,Eigentropy_mean,Eigentropy_sd,Linearity_mean,Linearity_sd,Verticality_mean,Verticality_sd,Planarity_mean,Planarity_sd,Sphericity_mean,Sphericity_sd,Nx_mean,Nx_sd,Ny_mean,Ny_sd,Nz_mean,Nz_sd,ChangeCurvature_mean,ChangeCurvature_sd,SurfaceDensity_mean,SurfaceDensity_sd,VolumeDensity_mean,VolumeDensity_sd,MomentOrder1_mean,MomentOrder1_sd,NormalChangeRate_mean,NormalChangeRate_sd,PCA1_mean,PCA1_sd,PCA2_mean,PCA2_sd,Total_PAD_FullROI,Mean_PAD_FullROI,Mean_PropOcc_FullROI,SD_PropOcc_FullROI,Kurt_PropOcc_FullROI,Skew_PropOcc_FullROI,Percent_EmptySpace_FullROI,Total_PAD_RelZ0_0.25,Mean_PAD_RelZ0_0.25,Mean_PropOcc_RelZ0_0.25,SD_PropOcc_RelZ0_0.25,Kurt_PropOcc_RelZ0_0.25,Skew_PropOcc_RelZ0_0.25,Percent_EmptySpace_RelZ0_0.25,Total_PAD_RelZ0.30_0.50,Mean_PAD_RelZ0.30_0.50,Mean_PropOcc_RelZ0.30_0.50,SD_PropOcc_RelZ0.30_0.50,Kurt_PropOcc_RelZ0.30_0.50,Skew_PropOcc_RelZ0.30_0.50,Percent_EmptySpace_RelZ0.30_0.50,Total_PAD_RelZ0.55_1.00,Mean_PAD_RelZ0.55_1.00,Mean_PropOcc_RelZ0.55_1.00,SD_PropOcc_RelZ0.55_1.00,Kurt_PropOcc_RelZ0.55_1.00,Skew_PropOcc_RelZ0.55_1.00,Percent_EmptySpace_RelZ0.55_1.00,Total_PAD_RelZ1.05_2.00,Mean_PAD_RelZ1.05_2.00,Mean_PropOcc_RelZ1.05_2.00,SD_PropOcc_RelZ1.05_2.00,Kurt_PropOcc_RelZ1.05_2.00,Skew_PropOcc_RelZ1.05_2.00,Percent_EmptySpace_RelZ1.05_2.00,X.Occlusion_FullROI,X.Occlusion_RelZ0_0.25,X.Occlusion_RelZ0.30_0.50,X.Occlusion_RelZ0.55_1.00,X.Occlusion_RelZ1.05_2.00
SR,SR_SM_MX_003_240,1,1.66716,0.45464,0,0.483,0.72952,13627.67947,0.215032343,0.14617221,27.81184783,0.358237548,0.265263217,0.994,0.315215041,0.235168449,0.3961615,2.371064533,48.32549941,0,0,0.02,0.057,0.104,0.162,0.201,0.235,0.263,0.301,0.342,0.373,0.407,0.442,0.47325,0.512,0.577,0.6607,0.7237,15.44287125,26.63812973,43.39809022,59.07145209,75.07408627,84.35956536,91.7681923,97.69509384,98.94632861,12840542,32767,3772.192127,2118.277696,2.903265342,33.58617397,17.08226179,13.05381035,33.83412476,53.03879696,70.81877852,90.15328169,13.30787309,3404,0.251293501,24.50058754,9.988249119,14.95299647,13.98354877,14.2773208,8.284371328,6.60987074,5.287896592,1.116333725,0.998824912,42.77320799,35.45828437,21.76850764,0,0.149522118,5.431338845,2.898249204,11.59299682,985,31.26984127,77.74269929,2.380796774,0.234652175,78.30381969,23.62869198,20.31344183,39.0596745,0.000549413,0.000217701,0.000251694,0.000128334,9.93E-05,7.65E-05,0.000900405,0.000341845,0.100999835,0.063959869,0.000221699,0.000113091,0.793844668,0.181860672,0.006954187,0.002553141,0.507947519,0.222259726,0.437456734,0.317188394,0.28589715,0.175008157,0.182653569,0.136766278,0.06952168,0.500151627,0.08523759,0.566465839,0.313051284,0.543707479,0.100999835,0.063959869,527.240491,279.2721724,31634.42946,16756.33034,0.013322671,0.006233086,0.28589715,0.175008157,2.68E-20,0.000229651,2.85E-23,0.000118517,0.562354595,1.55132302,0.414959771,0.382441489,1.331742327,0.166457088,30.4137931,0.320353889,4.271385193,0.806666593,0.187071181,4.92431985,-1.491172524,0,0.084786526,1.695730525,0.656712738,0.222085111,3.003840844,-0.818852851,0.75,0.09074674,0.806637693,0.437851217,0.356254481,1.409504441,0.152286037,15.33333333,0.043082587,0.430825865,0.012159613,0.050829431,31.30282555,5.166824979,85.75,41.49597713,80.66665933,65.6712738,43.78512172,1.21596129
SR,SR_SM_MX_004_0,1,2.3484,0.99792,0,0.64764,0.70284,17522.57116,0.308758955,0.212434176,52.18439406,0.591005291,0.395630706,1.419,0.506869496,0.380232798,0.244977302,1.973126624,50.03973931,0,0.007,0.047,0.084,0.128,0.178,0.268,0.39,0.452,0.507,0.56,0.613,0.692,0.762,0.805,0.86,0.9315,1.013,1.1515,19.80525126,29.50791167,37.17614328,51.57363937,62.91079812,77.29090593,88.00208659,93.84454877,97.82646496,29454290,32767,4681.972659,2183.478949,2.068275835,21.97056322,13.15941413,12.74606178,33.05389809,53.45418274,73.42501211,92.36575725,10.69782229,6291,0.253011032,26.67302496,8.86981402,7.010014306,13.16165951,10.36401208,13.14576379,9.791766015,5.340963281,3.640120808,2.00286123,34.25528533,15.0691464,40.00953743,10.66603084,0.120667527,5.025190269,2.090181085,12.54108651,1455,38.29955251,60.4989605,2.669170736,0.185225961,84.55476317,21.76317502,16.46063761,30.87182824,0.000581029,0.000180919,0.000286703,0.00012714,0.00012326,8.35E-05,0.000990991,0.000313095,0.115634279,0.063240734,0.000258251,0.000111303,0.779897866,0.154539592,0.007662702,0.002288277,0.492078283,0.20647586,0.452654147,0.315488248,0.287819583,0.16630073,0.213584887,0.142095381,0.095731753,0.484706443,0.12740441,0.583652474,0.312213674,0.54328334,0.115634279,0.063240734,613.9722592,257.1179367,36838.33555,15427.0762,0.012871315,0.005788096,0.287819583,0.16630073,-3.20E-20,0.000197273,-3.23E-20,0.000116282,1.113915321,2.970440857,0.476943823,0.319389549,1.636542735,-0.029056824,6.433333333,0.44894311,5.985908132,0.488891228,0.341853457,1.547964641,0.02034475,5.333333333,0.084624273,1.353988373,0.42839444,0.295773293,1.602309877,-0.092737661,10,0.381911094,3.394765278,0.499898128,0.306074735,1.681506393,-0.091142954,2.555555556,0.123199546,1.231995465,0.476380785,0.338174078,1.52978116,-0.043490396,10.75,47.69438229,48.88912283,42.83944403,49.98981278,47.63807851
SR,SR_SM_MX_004_120,1,0.71964,0.09456,0.00336,0.0474,0.57432,15563.27376,0.137280975,0.096629337,16.86984092,0.235294118,0.176389397,0.625,0.137020809,0.139618845,1.135685175,3.691217853,40.87161366,0,0,0,0.002,0.012,0.031,0.046,0.066,0.087,0.102,0.12,0.1426,0.16,0.177,0.2075,0.2446,0.28,0.344,0.445,24.64685826,45.54310765,65.17291768,75.8402338,85.4846566,89.96590356,93.37554798,96.98002923,99.2206527,11273433,15521,4426.161366,2069.259242,0.993370618,4.858676091,29.78738597,22.58052183,35.3279254,54.67833977,74.53835934,92.7185623,24.77424421,2547,0.251003856,39.14409109,16.84334511,15.82253632,8.598351001,7.77385159,3.651354535,2.709069494,2.905378877,1.806046329,0.667451904,80.84020416,16.60777385,2.473498233,0,0.066714513,5.51578154,2.016716909,6.050150727,711,33.61702128,64.16967509,3.029457478,0.347669296,75.41979556,32.84848485,14.12121212,28.96969697,0.000568534,0.000201469,0.000279428,0.000137764,0.000112318,8.58E-05,0.00096028,0.000347178,0.105749402,0.0673319,0.00024244,0.000121573,0.784806985,0.182226673,0.007394503,0.002599526,0.488440802,0.220258308,0.41556953,0.335434187,0.296366183,0.177648097,0.195954695,0.147897201,0.190273204,0.543941978,0.104836484,0.450663462,0.388004278,0.533251251,0.105749402,0.0673319,568.1587768,282.0000684,34089.52661,16920.00411,0.012663834,0.006064121,0.296366183,0.177648097,3.16E-20,0.000221377,2.10E-20,0.000119391,0.741152102,2.371686725,0.301752663,0.359540222,2.07197821,0.804872689,40.24,0.506689762,8.107036192,0.847547756,0.200476947,7.578985522,-2.222027835,0,0.109853155,2.19706311,0.339466207,0.298625955,1.80704089,0.37574384,18.75,0.070752096,0.62890752,0.07089606,0.121011175,4.511795945,1.598025807,63.55555556,0.012705335,0.2541067,0.065476459,0.127061411,6.015215881,1.967941983,68,30.17526627,84.75477556,33.94662069,7.089606025,6.547645944
SR,SR_SM_MX_004_240,1,1.75,0.7878,0.00204,0.31548,0.64468,11355.42683,0.273843749,0.1666989,41.24134469,0.543174603,0.368041924,1.27,0.559688547,0.369503096,0.162383507,1.900215351,50.31584729,0,0.045,0.12,0.197,0.256,0.315,0.355,0.407,0.486,0.564,0.601,0.653,0.7,0.755,0.842,0.971,1.045,1.104,1.16,8.107302534,18.42026826,32.90611028,42.05663189,55.05216095,68.37555887,75.11177347,81.43070045,92.60804769,14534401,32767,3991.87064,2135.960489,3.530971723,41.85079422,7.850898018,9.689123067,30.27426448,49.35421831,69.3108715,89.19194537,8.376819555,3641,0.25247216,15.29799506,9.502883823,13.40291129,8.376819555,11.97473222,12.27684702,6.207085965,5.822576215,10.29936831,6.838780555,24.58115902,21.50508102,35.62208185,18.29167811,0.047777543,3.297813889,2.165365035,12.99219021,955,29.50262589,43.94845835,2.297318521,0.177045096,59.21044617,24.3647755,13.19178559,20.04872955,0.000521063,0.000224586,0.000221873,0.000132449,8.10E-05,7.76E-05,0.000823915,0.0003598,0.084708667,0.06602692,0.000188976,0.000119745,0.825557182,0.187547204,0.006283696,0.002815088,0.550041728,0.230425296,0.466760958,0.313499518,0.275515454,0.174041497,0.151097583,0.139370766,0.214378952,0.578784539,0.129223924,0.468940158,0.264739504,0.537815983,0.084708667,0.06602692,542.1321797,273.3796711,32527.93078,16402.78027,0.013266133,0.006330812,0.275515454,0.174041497,-3.79E-20,0.000239854,-9.57E-21,0.000117351,0.555019496,1.432308376,0.624316264,0.333122862,2.149949544,-0.725930158,8.774193548,0.142573395,1.900978604,0.872056365,0.218276803,7.316290888,-2.311111117,0,0.10845217,1.735234713,0.712755965,0.299100967,2.907680303,-1.132990533,1.6,0.167199208,1.486215178,0.699369232,0.21942274,4.27848596,-1.251796343,0.888888889,0.118292526,0.94634021,0.358882743,0.32722631,1.556945483,0.27198723,25.6,62.43162636,87.20563648,71.27559654,69.93692321,35.88827427
SR,SR_SM_MX_005_0,1,1.58332,0.25136,0.00544,0.21868,1.10784,21517.60295,0.088615113,0.065698408,10.13606015,0.162411348,0.133383982,0.478,0.123563693,0.106289835,0.785110046,2.755364319,40.16361511,0,0,0,0.024,0.036,0.049,0.062,0.078,0.091,0.102,0.112,0.124,0.143,0.1602,0.19,0.2178,0.256,0.295,0.3277,15.89648799,36.96857671,58.54898336,70.7948244,79.80591497,86.96857671,94.6857671,98.19778189,99.86136784,12758928,13210,4970.365407,1779.933905,0.420403904,2.818828361,15.99922031,14.94518191,28.76960353,49.91157564,70.90311192,89.71438666,16.63420335,2567,0.249576726,29.06116089,17.76392676,18.19244254,10.32333463,7.59641605,6.03817686,6.505648617,2.96065446,1.402415271,0.155823919,84.33969614,15.66030386,0,0,1.267958503,14.47219026,7.870074383,15.74014877,546,30.01649258,96.63716814,2.716926305,0.306714015,107.5787964,16.2962963,32.74074074,48.14814815,0.00057774,0.000182029,0.000292255,0.000118727,0.000128261,8.00E-05,0.000998256,0.000301386,0.122194527,0.060858467,0.000265042,0.000104886,0.768517026,0.146738601,0.007727579,0.002188044,0.474197068,0.194166581,0.485110181,0.310142173,0.294319958,0.160501844,0.227587376,0.139370554,0.120763642,0.497835612,0.100972194,0.605274737,0.278788979,0.528916165,0.122194527,0.060858467,659.163106,248.5304931,39549.78636,14911.82958,0.012893068,0.0053802,0.294319958,0.160501844,2.82E-20,0.000194011,3.94E-20,0.000113486,0.671324509,2.065613874,0.215469022,0.329577218,3.408434156,1.395708582,50.19230769,0.557314812,7.430864157,0.705537173,0.317533932,2.672388014,-1.024161799,2.666666667,0.074233132,1.18773011,0.143280085,0.193329998,5.101211382,1.571958077,40.8,0.027125739,0.21700591,0.051120416,0.098115735,7.009946168,2.064604773,69.6,0.012650827,0.202413227,0.02827339,0.069427916,11.32544966,2.846613012,77.8,21.54690222,70.55371728,14.32800851,5.112041636,2.827339027
SR,SR_SM_MX_005_120,1,1.94824,0,0.001,0.7242,1.22304,39035.03911,0.014242339,0.00642284,1.467179435,0.018181818,0.039015365,0.109,0.007043802,0.018027936,3.643525376,16.35771351,14.25908667,0,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.004,0.004,0.004,0.007,0.016,0.0504,73.71794872,79.7008547,84.61538462,87.60683761,90.5982906,92.30769231,95.72649573,97.22222222,98.71794872,5810469,12371,5415.162162,1667.858209,0.852438471,3.951951432,88.99637878,54.54241301,54.54241301,54.54241301,79.89780171,90.04311012,89.46877912,1073,0.252184625,88.25722274,2.609506058,2.143522833,1.304753029,1.304753029,0.745573159,1.491146319,0.652376514,0.652376514,0.838769804,100,0,0,0,0.527130824,0.527130824,0.527130824,0.527130824,151,35.03480278,98.69281046,10.0124922,0.707106781,141.4213562,44.36363636,43.63636364,11.27272727,0.0006516,0.000150452,0.000366367,0.000138644,2.72E-05,3.99E-05,0.001045129,0.000244441,0.026778837,0.038589385,0.000152095,7.72E-05,0.954556229,0.069889025,0.007842076,0.001795171,0.431776584,0.196279155,0.063618003,0.207154171,0.522779645,0.207488917,0.045443771,0.069889025,0.028937452,0.232835241,-0.003923063,0.15913833,0.914589329,0.288596749,0.026778837,0.038589385,834.8737304,195.8893012,50092.42382,11753.35807,0.009196328,0.005218063,0.522779645,0.207488917,1.53E-20,0.00017138,5.71E-21,0.000111764,0.924015649,2.956850078,0.134069568,0.268589499,7.572465209,2.373940362,61.08,0.882694257,11.76925676,0.394088528,0.423543008,1.452950687,0.490610092,30.16666667,0.013140827,0.210253227,0.05589495,0.097453138,4.985246177,1.671342847,66.2,0.014933148,0.132739093,0.049196245,0.096753308,6.097689485,1.958199557,72.22222222,0.011133596,0.222671922,0.05328484,0.11559766,9.503868419,2.560214275,72.75,13.4069568,39.40885281,5.589495025,4.919624484,5.328483967
SR,SR_SM_MX_005_240,1,1.5558,0.10396,0.00128,0.22736,1.2232,6580.318329,0.310420373,0.081387902,35.68178662,0.415346535,0.476316848,1.9910001,0.254974077,0.406218826,2.62595769,9.902890971,26.04452577,0,0,0,0.003,0.01,0.029,0.051,0.072,0.093,0.116,0.14,0.165,0.198,0.2316,0.2645,0.314,0.4076,0.7916,1.1109999,57.62331839,81.12855007,85.61285501,87.85500747,88.71449925,96.26307922,96.26307922,96.26307922,96.26307922,15602461,32512,4758.298567,2129.823047,2.426720103,24.16272449,31.42836249,22.31779974,36.55073389,55.18231387,73.51588958,92.40932568,25.70905764,3279,0.25027832,65.38578835,19.18267765,3.659652333,1.829826167,0.701433364,6.160414761,0,0,0,3.08020738,73.19304666,13.93717597,3.62915523,9.240622141,0,3.686043017,0.645526874,5.164214991,752,14.35662467,55.66247224,3.576914326,0.183121687,208.447027,62.01855496,6.578577453,14.56283385,0.000606021,0.00018686,0.000286477,0.000138877,0.000110963,8.77E-05,0.001003461,0.00031669,0.101056928,0.067244069,0.000246536,0.000118003,0.799358709,0.175713833,0.007705744,0.002330873,0.505813741,0.223194087,0.418965502,0.352323025,0.293544968,0.177250233,0.186002682,0.147965985,0.164912015,0.460716479,0.147973956,0.526405317,0.404349333,0.532582628,0.101056928,0.067244069,663.0922048,282.9129544,39785.53229,16974.77726,0.011728496,0.00557311,0.293544968,0.177250233,3.84E-20,0.000200136,-1.89E-21,0.000132737,1.043716965,2.530222945,0.271936947,0.35538225,2.636670741,1.101751822,33.90909091,0.867887135,11.57182847,0.631462779,0.391318852,1.586179306,-0.506785226,6.333333333,0.116379275,1.862068392,0.170816308,0.203309298,3.707172032,1.279095604,23.2,0.033507293,0.297842602,0.049658028,0.079759062,3.492501492,1.331944497,61.22222222,0.024047433,0.160316217,0.320099931,0.36849977,1.98898997,0.78145712,28.58333333,27.1936947,63.14627792,17.08163083,4.965802762,32.00999307
SR,SR_SM_MX_006_0,1,2.01224,0.20628,0.06268,0.75468,0.9886,14203.46969,0.193393598,0.123272412,26.99069877,0.34954955,0.283601235,1.204,0.277126421,0.251164532,1.042463314,3.65973595,40.45465089,0,0,0.017,0.042,0.069,0.101,0.132,0.162,0.19,0.218,0.2515,0.282,0.3135,0.36,0.435,0.484,0.558,0.645,0.7595,24.39664218,47.37670514,66.29066107,77.01993704,85.80797482,92.41867786,96.48478489,97.69150052,99.44910808,23320663,14879,5409.571561,2033.041076,0.341053826,2.934493195,13.94310273,12.1799496,31.21000891,50.9418107,70.93698837,89.5625223,13.03641846,4311,0.252090853,33.12456507,20.32011134,16.72465785,9.487357922,7.770818836,5.845511482,3.595453491,1.06703781,1.554163767,0.510322431,54.81326838,26.39758757,17.09580144,1.693342612,0.073120314,8.226593252,2.296449009,11.48224505,1008,26.47754137,87.19723183,2.726643235,0.23142282,115.7114101,20.65888813,23.40425532,45.77899794,0.000588312,0.000181069,0.000297457,0.000135488,0.00012658,9.03E-05,0.00101235,0.000323074,0.115248645,0.066907611,0.000262853,0.000118529,0.779343752,0.15907098,0.007810413,0.002346565,0.482283333,0.213633632,0.478063787,0.322618805,0.297060419,0.171721634,0.216712847,0.151935456,0.12738889,0.488927846,0.126899275,0.593531139,0.297402235,0.533057767,0.115248645,0.066907611,622.6277233,250.936485,37357.6634,15056.1891,0.01224413,0.005661116,0.297060419,0.171721634,-1.85E-20,0.000200154,-3.96E-20,0.000123683,0.720039254,2.215505396,0.291508817,0.312250673,2.329528583,0.822457419,24.96153846,0.346064652,4.614195358,0.712804243,0.218054883,3.162376195,-0.867484776,0,0.168623804,2.697980857,0.287865898,0.19964463,2.646503908,0.581824153,2.4,0.182061954,1.456495628,0.170452405,0.216293977,5.402838071,1.659198924,28.5,0.023288845,0.372621518,0.031710048,0.08247449,13.06253046,3.186149371,70.4,29.15088168,71.28042431,28.78658983,17.04524047,3.171004802
SR,SR_SM_MX_007_0,1,1.2246,0.504,0.02192,0.18452,0.51416,10240.84308,0.275517461,0.10634517,39.0080009,0.49916318,0.459081256,1.507,0.369271855,0.393537838,1.632375219,4.596919651,31.3618677,0,0.021,0.054,0.09,0.122,0.146,0.165,0.192,0.2203,0.249,0.278,0.306,0.341,0.3788,0.418,0.4772,0.581,1.1569999,1.3789999,25.97475456,55.73632539,76.46563815,84.29172511,85.2454418,85.2454418,87.15287518,90.74333801,93.91304348,16990611,13522,4407.42179,1882.932717,0.463832332,3.036151519,7.724313152,9.153337688,28.70744907,51.23025299,71.55085241,90.5178513,8.50843061,3855,0.249790213,31.49156939,27.5226978,19.16990921,7.237354086,0.881971466,0,1.763942931,3.320363165,2.931258106,5.680933852,50.32425422,31.20622568,5.032425422,13.43709468,0.004927626,12.3063484,2.414794039,16.90355827,893,21.57004831,57.98701299,2.989852796,0.260428347,114.6118032,37.55068938,11.03000811,25.18248175,0.000557181,0.000191429,0.000268562,0.000132568,0.000114984,8.23E-05,0.000940726,0.000332707,0.112438434,0.064612996,0.000242408,0.000114291,0.784814624,0.160655021,0.007298888,0.00243803,0.50500662,0.214898575,0.501253428,0.308011995,0.279808005,0.170100684,0.206625064,0.144427382,0.122674212,0.489495603,0.116647219,0.623142423,0.2443358,0.524791453,0.112438434,0.064612996,638.3785274,269.3576566,38302.71164,16161.45939,0.013059022,0.005886522,0.279808005,0.170100684,-4.40E-20,0.000211142,-2.16E-20,0.00011476,0.656278357,1.500064816,0.283578146,0.343464355,2.230784621,0.879598669,36.68571429,0.387108625,5.16144833,0.780802378,0.242097978,4.594803036,-1.549685234,0.5,0.180934829,2.894957256,0.356483235,0.297033362,1.851925003,0.416213257,10.4,0.039978795,0.319830361,0.107388489,0.166670418,4.75190383,1.625780076,51.9,0.048256108,0.275749191,0.17029427,0.275101464,4.353131024,1.617513622,50.71428571,28.3578146,78.08023783,35.64832349,10.73884893,17.02942696
SR,SR_SM_MX_007_120,1,1.65072,0.59592,0,0.18908,0.86572,5275.190821,0.372807749,0.075086906,49.58011592,0.6445,0.675835422,1.969,0.432662809,0.6527478,1.405268556,3.261477097,24.22839506,0,0,0,0,0.003,0.005,0.013,0.027,0.05395,0.091,0.14405,0.2,0.279,0.34,0.4125,1.0176,1.64935,1.7719,1.822,47.4610357,65.46003017,72.34791352,73.60482655,73.65510307,75.46505782,77.52639517,78.38109603,87.02865762,10604167,19303,4091.113812,1992.681875,0.823147514,4.562843028,36.58231712,24.59856583,33.41108264,55.84449019,72.11272701,90.80167259,32.71604938,2592,0.249546284,59.64506173,13.8117284,5.285493827,0.964506173,0.038580247,1.388888889,1.581790123,0.655864198,6.635802469,9.992283951,63.50308642,13.96604938,2.469135802,20.0617284,0.002776492,2.12365024,0.421331633,3.370653068,636,12.54932912,43.41296928,3.45508994,0.170140315,180.493193,51.61822985,8.124174373,12.87978864,0.000590556,0.000192347,0.000283459,0.000141181,7.72E-05,6.91E-05,0.000951233,0.000310857,0.076449103,0.059985897,0.00021077,0.000101955,0.854024661,0.152508674,0.00730285,0.002275184,0.505020583,0.22061512,0.35945091,0.337223169,0.349004078,0.206362787,0.134787067,0.123323818,0.146748935,0.530122309,0.073421001,0.41016953,0.410493239,0.586871908,0.076449103,0.059985897,633.3777272,317.7843277,38002.66363,19067.05966,0.01201659,0.00602606,0.349004078,0.206362787,-4.33E-21,0.000208717,7.67E-21,0.00011857,0.765003878,1.530007755,0.155745037,0.231291526,7.196731342,2.093784402,32.625,0.610262866,8.136838215,0.462138517,0.371103308,1.486244543,0.248889863,10.33333333,0.022265952,0.356255238,0.195961791,0.157131956,2.675982921,0.523240241,13.8,0.028635178,0.229081426,0.083719909,0.112923646,3.726278143,1.291737427,39.7,0.103839881,0.43722055,0.086313806,0.135556809,6.875487301,2.015898834,40.89473684,15.57450368,46.21385173,19.59617908,8.371990936,8.631380643
SR,SR_SM_MX_007_240,1,1.79192,0.85532,0.01464,0.11488,0.80708,14119.12687,0.261941908,0.193869108,44.11871108,0.574393531,0.408843916,1.5880001,0.478457914,0.391194907,0.386554192,2.158464,48.35009705,0,0,0.015,0.047,0.0735,0.134,0.222,0.304,0.384,0.453,0.531,0.602,0.679,0.738,0.791,0.842,0.9191,0.9874,1.16,23.88089134,33.62255965,45.84894498,58.11477026,72.43147308,85.88049694,93.39380793,98.24492211,98.95484125,24650079,32767,4349.758073,2396.048885,2.436052056,23.92379281,20.2881865,14.09780066,37.87899828,56.3352799,74.17009495,90.44261481,14.6638433,5667,0.252752143,31.86871361,8.717134286,10.94053291,10.97582495,12.81101112,12.0345862,6.723133933,4.340921122,0.63525675,0.952885124,36.68607729,16.51667549,37.35662608,9.44062114,0.093472479,2.279957368,0.785464217,5.498249521,1431,32.53012048,78.23947512,2.973108708,0.183852978,92.91577462,44.74320242,15.04531722,28.18731118,0.000580984,0.000189653,0.00028539,0.000131812,0.000113111,8.27E-05,0.000979485,0.000320764,0.106953844,0.064143026,0.000248318,0.000112279,0.794208248,0.160650348,0.007564244,0.002339503,0.492480755,0.210826319,0.439533585,0.323241631,0.301727493,0.172768003,0.196968742,0.143311388,0.092550737,0.48435431,0.141551181,0.564186827,0.315267283,0.557160323,0.106953844,0.064143026,589.0109036,266.0802409,35340.65421,15964.81445,0.012593241,0.005814761,0.301727493,0.172768003,-5.38E-20,0.000205299,-1.24E-20,0.000119835,0.929058613,2.322646532,0.489205173,0.272900085,1.974816557,-0.133145227,3.9375,0.673996829,8.986624385,0.4589874,0.319686514,1.728104646,0.266461982,3.166666667,0.056914381,0.91063009,0.458592178,0.235428871,2.070524546,0.092223592,0.4,0.164499497,1.462217748,0.638887394,0.218726141,2.89004104,-0.706314155,0.555555556,0.015036101,0.120288812,0.37451446,0.243651202,1.882639158,0.020660749,8.3,48.92051728,45.89874004,45.85921784,63.88873944,37.45144597
SR,SR_SM_MX_008_0,1,7.25992,5.03604,0.01544,1.49816,0.71028,18283.86614,0.317771773,0.273387733,48.56070985,0.655882353,0.408758202,1.531,0.64769811,0.390009914,0.031192306,2.019765399,50.58957238,0.017,0.0848,0.163,0.252,0.334,0.415,0.4793,0.54,0.595,0.654,0.7139,0.759,0.814,0.877,0.945,1.02,1.122,1.1849999,1.2819999,10.65343014,19.89924433,30.77492962,44.24359164,58.83834642,71.86249815,81.4935546,91.89509557,98.53311602,33038656,32767,4693.657622,2331.898619,2.541541529,22.99818952,4.056287883,9.095778593,27.17484331,47.55410753,67.0890305,89.25022858,4.375621537,7039,0.251459323,14.32021594,8.864895582,10.42761756,12.91376616,13.99346498,12.48756926,9.234266231,9.973007529,6.364540418,1.420656343,19.94601506,16.77795141,42.06563432,21.2103992,0.000386072,8.266143573,3.073984183,21.51788928,2024,43.63009269,77.93608009,2.505221111,0.198742275,47.60640354,15.43471182,24.74763921,41.15923152,0.000574628,0.000191148,0.000280495,0.000127491,0.00011674,8.31E-05,0.000971863,0.000317775,0.110638702,0.066194914,0.000248413,0.000113381,0.784819482,0.165531712,0.007504179,0.002357344,0.491186999,0.213640232,0.540345346,0.298245033,0.293632484,0.1725839,0.205235923,0.147092506,0.224990412,0.620800309,0.112695612,0.501155224,0.200443763,0.500133085,0.110638702,0.066194914,513.035586,224.1670127,30782.13516,13450.02076,0.012943929,0.005911914,0.293632484,0.1725839,5.29E-20,0.000204252,3.36E-20,0.000120708,1.32484679,2.833896877,0.488754671,0.355696961,1.443831035,-0.208888211,17.21925134,0.293863091,3.561976856,0.834428899,0.160680092,9.275041211,-2.423096694,0,0.216888168,3.154736995,0.722918777,0.176594575,5.938625816,-1.562442634,0.363636364,0.529449863,3.85054446,0.550600801,0.275268869,2.030253259,-0.420665819,1,0.284645668,1.592423317,0.191575657,0.285072618,3.699795524,1.426039205,44.12587413,48.87546715,83.44288992,72.2918777,55.06008007,19.15756571
